,post_text,followers,friends,favourites,statuses,retweets,label,Day_of_week,Exact_data,year,month,day,time
6191,"RT @GrumpyCatqts: ""Wow, look at all the fucks I don't give.""",734,1899,154,5929,8,1,Tue,2015-05-19,2015,5,19,10:41:10
6192,RT @JackMatthew: Need someone to inspire meee,734,1899,154,5929,780,1,Tue,2015-05-19,2015,5,19,09:58:09
6193,RT @JackMatthew: Do you ever wake up from a nap like fuck I'm still me,734,1899,154,5929,1187,1,Tue,2015-05-19,2015,5,19,09:56:42
6194,RT @JackMatthew: I'll probably never receive a snapchat as important as this so I'm just gonna pretend it was sent to me http://t.co/AEUDzA…,734,1899,154,5929,2802,1,Tue,2015-05-19,2015,5,19,09:55:26
6195,RT @STYLATORARMY: ICONIC http://t.co/ZeSl5YXdnc,734,1899,154,5929,433,1,Tue,2015-05-19,2015,5,19,09:51:21
6196,RT @tyleroakley: we found a photobooth http://t.co/5Ocfi6QCtp,734,1899,154,5929,2209,1,Tue,2015-05-19,2015,5,19,09:50:59
6197,RT @CauseWereGuys: Starting young http://t.co/Y2axsYolSe,734,1899,154,5929,1351,1,Tue,2015-05-19,2015,5,19,09:48:43
6198,"RT @1DsUniverse: HARRY SAW THE FANS WHILE HE WAS ON THE STAGE OF THE BBMAs &amp; WENT DOWN TO TOUCH THEIR HANDS

IS2G HES THE SWEETEST BOY http…",734,1899,154,5929,890,1,Tue,2015-05-19,2015,5,19,09:48:30
6199,"@MTV OMG watching Kanye was too painful, I had to switch off Lol.",734,1899,154,5929,0,1,Tue,2015-05-19,2015,5,19,02:13:18
6200,RT @MTV: Here's what went wrong with Kanye's #BBMAs performance last night: http://t.co/2s09WrjXQP http://t.co/l6eZ4TXAQK,734,1899,154,5929,82,1,Tue,2015-05-19,2015,5,19,02:12:28
6201,"@NICKIMINAJ @JLo @taylorswift13 @britneyspears OMG you're all so stunning, I actually turned gay for the duration of the BBMA's Lol😂😂😂😂😂😂😂😂😂",734,1899,154,5929,0,1,Tue,2015-05-19,2015,5,19,02:10:51
6202,RT @1DLarryGifs: always remember that katy perry is larry as fuck http://t.co/JX8FqI0P02,734,1899,154,5929,869,1,Tue,2015-05-19,2015,5,19,00:11:21
6203,RT @frenchmoudel: the fact that louis' laugh is so loud and so bubbly that you can hear it over an entire audience is the most adorable thi…,734,1899,154,5929,26,1,Tue,2015-05-19,2015,5,19,00:08:18
6204,RT @larrylusting: do management and everyone associated with one direction's publicity even know how much the band would profit of larry in…,734,1899,154,5929,51,1,Mon,2015-05-18,2015,5,18,13:49:02
6205,RT @jetaime_larry: i am dead http://t.co/FUHKJlUdpB,734,1899,154,5929,57,1,Mon,2015-05-18,2015,5,18,13:48:46
6206,"RT @I_See_You_Larry: ""You can't sit together""
Larry:""We'll stand together then""",734,1899,154,5929,505,1,Mon,2015-05-18,2015,5,18,13:47:51
6207,RT @larry_truelove3: Always checking on each other. http://t.co/6g90LTRLoZ,734,1899,154,5929,99,1,Mon,2015-05-18,2015,5,18,13:46:53
6208,RT @paynoskittles: these tiny moments say the most http://t.co/3cVpHen39I,734,1899,154,5929,937,1,Mon,2015-05-18,2015,5,18,13:42:12
6209,"RT @tyleroakley: Dublin, London, Manchester, Glasgow, thank you for coming to the UK http://t.co/AmI8ZT0Pq6! USA &amp; AUS, see you soon! http:…",734,1899,154,5929,1409,1,Mon,2015-05-18,2015,5,18,13:41:41
6210,RT @edsheeran: For me @ToriKelly killed it tonight,734,1899,154,5929,90194,1,Mon,2015-05-18,2015,5,18,13:06:08
6211,RT @Louis_Tomlinson: LAD night,734,1899,154,5929,146429,1,Mon,2015-05-18,2015,5,18,13:05:32
6212,RT @Louis_Tomlinson: And again a massive thank you too all the hard work put in for #NoControlDay ! Amazing to hear radio playing it !,734,1899,154,5929,201197,1,Mon,2015-05-18,2015,5,18,13:05:30
6213,RT @Louis_Tomlinson: Massive thank you again to @OfficialBBMAs ! And of course our incredible fans for making tonight so special for us !,734,1899,154,5929,167048,1,Mon,2015-05-18,2015,5,18,13:05:28
6214,RT @Harry_Styles: Thank you to the @OfficialBBMAs for having us tonight. We wouldn't have won without everyone who supports us. Thank you .x,734,1899,154,5929,186603,1,Mon,2015-05-18,2015,5,18,13:05:00
6215,"#WeAreProudOf5SOS Always Winners and Legends in our hearts no matter what, love them all ❤",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,03:11:10
6216,"RT @Tha5SOSFamily: 5SOS lost to One Direction for ""Best group/duo"" but that was bound to happen anyway, congratulations One Direction!",734,1899,154,5929,333,1,Mon,2015-05-18,2015,5,18,03:07:29
6217,"RT @5SOSWWReports: If 5sos still don't end up winning anything, they're still winners in our hearts 💖",734,1899,154,5929,149,1,Mon,2015-05-18,2015,5,18,03:07:04
6218,"@Harry_Styles @Louis_Tomlinson @Real_Liam_Payne @NiallOfficial Congrats on your Billboard Awards Boys, much deserved ❤💋❤💋",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,03:05:29
6219,"RT @PerezHilton: Kanye is bleeped so much, why even have him perform? Could barely hear it! #BBMAs",734,1899,154,5929,1487,1,Mon,2015-05-18,2015,5,18,02:56:13
6220,RT @oheytommo_: throw me off a cliff #BBMAs http://t.co/lAW2x06I3x,734,1899,154,5929,2,1,Mon,2015-05-18,2015,5,18,02:50:49
6221,"RT @Ari1DsFan: ""What is it like being in the one direction fandom?"" 
I don't regret a thing !
#BBMAs http://t.co/393moCU1Zw",734,1899,154,5929,20,1,Mon,2015-05-18,2015,5,18,02:50:09
6222,"RT @larrynjhljp: IM SO SO SO PROUD OF THE BOYS THEY ALL LOOK BEAUTIFUL &amp; OMG LOUISANDHARRY 😍😍
#BBMAs http://t.co/hZ2l3X8FU5",734,1899,154,5929,22,1,Mon,2015-05-18,2015,5,18,02:48:26
6223,RT @ReinaBits: When people kept on telling me that One Direction is going down or gonna flop bc one of them left the band.. #BBMAs http://t…,734,1899,154,5929,18,1,Mon,2015-05-18,2015,5,18,02:32:39
6224,RT @harryseducesmen: HARRY COULD WRAP HIS ARMS AROUND LOUIS' SHOULDER AND KIS HIS TEMPLE #bbmas http://t.co/vuu5ujP55z,734,1899,154,5929,190,1,Mon,2015-05-18,2015,5,18,02:30:00
6225,"RT @GRAVYRADIO: A 30 year tribute to ""The Breakfast Club"" on the #BBMAs!  I remember renting that movie at a thing called a movie rental st…",734,1899,154,5929,4,1,Mon,2015-05-18,2015,5,18,02:29:46
6226,RT @Cosmopolitan: ALL THE NOSTALGIA CHILLS #BBMAs http://t.co/tnfQW9SS7z,734,1899,154,5929,92,1,Mon,2015-05-18,2015,5,18,02:29:37
6227,"RT @DishNation: .@MollyRingwald asks the important questions ""Can I be in @taylorswift13's club plz? Can I be in your club?"" #BBMAs http://…",734,1899,154,5929,27,1,Mon,2015-05-18,2015,5,18,02:29:32
6228,RT @nictillotson: can we always have an oldies performances on the #BBMAs from here on out pls and thank,734,1899,154,5929,2,1,Mon,2015-05-18,2015,5,18,02:29:14
6229,RT @zarrysend: roar #BBMAs http://t.co/bGVN5HGwnX,734,1899,154,5929,15,1,Mon,2015-05-18,2015,5,18,02:27:29
6230,"RT @usweekly: Yep, it's really been 30 years since The Breakfast Club! #BBMAs #watchwithUs",734,1899,154,5929,137,1,Mon,2015-05-18,2015,5,18,02:27:08
6231,RT @VibeMagazine: Pipes. For days. @ToriKelly #BBMAs http://t.co/5axB7yp5EI,734,1899,154,5929,225,1,Mon,2015-05-18,2015,5,18,02:25:26
6232,"@dmxhelp_ I'm a Mom and watching he Billboards, feel for you ! ❤",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,02:21:42
6233,RT @KISSFMPhoenix: Ahhhh!!! Way to go @onedirection!! #BBMAs #Directioners http://t.co/N1iTr5M4EN,734,1899,154,5929,48,1,Mon,2015-05-18,2015,5,18,02:19:13
6234,RT @NickiDaily: .@NICKIMINAJ just SLAYED. #BBMAs http://t.co/rxyGtXjLL3,734,1899,154,5929,465,1,Mon,2015-05-18,2015,5,18,02:18:56
6235,RT @PanicoNaBandOFL: OH NO LIAM #BBMAs #NoControlDay https://t.co/W02hLDsroa,734,1899,154,5929,184,1,Mon,2015-05-18,2015,5,18,02:18:37
6236,"RT @BertShowBert: .  @NICKIMINAJ performance one of my fav of the night.  I would slide down those hips and scream ""weeeeeeeeeee."" #BBMAs",734,1899,154,5929,39,1,Mon,2015-05-18,2015,5,18,02:16:50
6237,RT @ComplexMag: .@NICKIMINAJ looking great on stage. #BBMAs,734,1899,154,5929,197,1,Mon,2015-05-18,2015,5,18,02:14:17
6238,RT @MegYuup: OMG @NICKIMINAJ looks FLAWLESS #BBMAs,734,1899,154,5929,9,1,Mon,2015-05-18,2015,5,18,02:13:28
6239,"RT @ComplexMusic: Nicki Minaj and David Guetta take the stage to perform ""The Night Is Still Young."" 

SLAY NICKI. #BBMAs",734,1899,154,5929,70,1,Mon,2015-05-18,2015,5,18,02:13:11
6240,RT @STYLATORARMY: Boys photoshoot #BBMAs http://t.co/s9LxaNmdnr,734,1899,154,5929,559,1,Mon,2015-05-18,2015,5,18,02:09:17
6241,"RT @larry_truelove3: Harry and Louis at the #BBMAs , 17/18-5-15 13# http://t.co/RfMvdZHLxa",734,1899,154,5929,90,1,Mon,2015-05-18,2015,5,18,02:02:27
6242,RT @Valerinacova001: Who's watching #BBMAs ? 💕🙊🙈,734,1899,154,5929,7,1,Mon,2015-05-18,2015,5,18,02:01:59
6243,"RT @Cosmopolitan: ""I just want everyone to learn to love themselves"" @Meghan_Trainor #BBMAs 🙏🏼🙌🏼🙏🏼🙌🏼🙏🏼🙌🏼 http://t.co/uZOv9ABsTg",734,1899,154,5929,174,1,Mon,2015-05-18,2015,5,18,02:01:47
6244,RT @Now1053: Congrats @Meghan_Trainor #ALLABOUTTHATBASS her first #BBMAs ! Get it girl!,734,1899,154,5929,1,1,Mon,2015-05-18,2015,5,18,02:00:47
6245,RT @MaxwellsHouse: And that ladies &amp; gentlemen is a 1 man band!!! @edsheeran #BBMAs,734,1899,154,5929,8,1,Mon,2015-05-18,2015,5,18,01:59:27
6246,RT @1D_Beards: Louis' fond for his boy can be seen from outer space 🚀😍❤️ #larrystylinson #onedirection #larry #Bbmas https://t.co/uE0LjWTf8q,734,1899,154,5929,65,1,Mon,2015-05-18,2015,5,18,01:57:07
6247,RT @iamdjmdot: This is why @edsheeran is one of my favorites. Pure talent #BBMAs,734,1899,154,5929,2,1,Mon,2015-05-18,2015,5,18,01:56:23
6248,RT @seventeen: Not sure if those are angels we're hearing or @edsheeran 💗 #BBMAs,734,1899,154,5929,144,1,Mon,2015-05-18,2015,5,18,01:56:15
6249,RT @ZackTremblay: There is nothing better than a talented singer/songwriter pouring their heart out on stage. @EdSheeran does that every si…,734,1899,154,5929,7,1,Mon,2015-05-18,2015,5,18,01:56:09
6250,RT @ZaynMalikInd: The boys backstage at the #BBMAs! #52 http://t.co/lY58y7JYzu,734,1899,154,5929,21,1,Mon,2015-05-18,2015,5,18,01:55:57
6251,RT @Hits96Radio: .@edsheeran could sing the encyclopedia and it would be romantic. ❤️💙💛💚💜💗💖💕❤️ #BBMAs,734,1899,154,5929,6,1,Mon,2015-05-18,2015,5,18,01:55:49
6252,@LarryDocuments My entire year made with Harry and Louis next to each other ❤,734,1899,154,5929,1,1,Mon,2015-05-18,2015,5,18,01:49:51
6253,"RT @LarryDocuments: 1D won best touring artist and Harry &amp; Louis chose again to stand together!

#LarryStylinson
#BBMAs http://t.co/or4bhay…",734,1899,154,5929,64,1,Mon,2015-05-18,2015,5,18,01:49:10
6254,RT @5SOSHunters: THEY CUT LIAM OFF 😂😂😂😂😂😂😂😂😂😂😂😂😂😂 AND LOUIS JUST LAUGHED AT HIM #BBMAs,734,1899,154,5929,164,1,Mon,2015-05-18,2015,5,18,01:47:52
6255,@1061KISSFMDFW @onedirection Sure did it was beyond awesome!,734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,01:47:12
6256,RT @1061KISSFMDFW: Did you go to the @onedirection tour? #BBMAs,734,1899,154,5929,11,1,Mon,2015-05-18,2015,5,18,01:46:57
6257,RT @seventeen: YYYAAAAASSSS @onedirection is killing it tonight! #BBMAs,734,1899,154,5929,120,1,Mon,2015-05-18,2015,5,18,01:46:20
6258,RT @ZaynsCore: THE BOYS WON AGAIN YASSSSSSS!! #BBMAs,734,1899,154,5929,155,1,Mon,2015-05-18,2015,5,18,01:46:15
6259,"RT @Cosmopolitan: ""I'd like to be the ham in that man sandwich,"" -all of us right now, #BBMAs https://t.co/W9kbsVZ8g5",734,1899,154,5929,174,1,Mon,2015-05-18,2015,5,18,01:34:12
6260,RT @1Dneews: Look out for the crotch grab.. https://t.co/WmhytPf8Ml #BBMAs,734,1899,154,5929,496,1,Mon,2015-05-18,2015,5,18,01:33:55
6261,"RT @1DAllUpdateess: ""@foureverprior: why harry look like manifest destiny ""

#BBMAs http://t.co/S7epvU6LIA",734,1899,154,5929,422,1,Mon,2015-05-18,2015,5,18,01:32:58
6262,"RT @OfficialBBMAs: MAKE SOME NOISE DIRECTIONERS! 

THE GUYS ARE ON @ABCNetwork NOW! 

@onedirection present Top Radio Song http://t.co/vv1i…",734,1899,154,5929,40486,1,Mon,2015-05-18,2015,5,18,01:30:53
6264,"RT @OfficialBBMAs: Hey @obliviionStyles, @onedirection sent you a digital autograph from the #BBMAs http://t.co/Jv4gZvB1aR",734,1899,154,5929,4898,1,Mon,2015-05-18,2015,5,18,01:30:29
6265,@LarryS_IS_Real Yayyyyyyy Harry and Louis standing next to each other ❤❤❤❤ my day is made 😃,734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,01:25:29
6266,RT @GRACETBFH: one direction looks so cute tonight #BBMAs,734,1899,154,5929,12,1,Mon,2015-05-18,2015,5,18,01:24:25
6267,RT @AlexCruz0: ONE DIRECTION PRESENTING 👏 #BBMAs,734,1899,154,5929,21,1,Mon,2015-05-18,2015,5,18,01:23:59
6268,RT @Kiss108: We're getting taken to church! @Hozier is bringing down the house... This song will never get old! #BBMAs,734,1899,154,5929,11,1,Mon,2015-05-18,2015,5,18,01:22:48
6269,"@isthatluccas And she""s annoying repeating that she's married and to who lol",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,01:15:07
6270,RT @seventeen: When your bestie makes a hilarious/crazy joke in front of everyone 😂😂 @samsmithworld @edsheeran #BBMAs http://t.co/c9Jucp7hCu,734,1899,154,5929,359,1,Mon,2015-05-18,2015,5,18,01:12:25
6271,"@payneinches Harry Styles is God lol, well he looks like  one anyway 😃",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,01:11:49
6272,"RT @payneinches: LOOK AT THE LIGHT SHINING THROUGH HIS SOFT HAIR LIKE WTF IS THIS

#OneDirectionBBMAs #BBMAs http://t.co/2AIhObM1Ga",734,1899,154,5929,177,1,Mon,2015-05-18,2015,5,18,01:10:57
6273,RT @channelv: Get out the tissues... @wizkhalifa and @charlieputh are doing 'See You Again' #BBMAs #VBillboards,734,1899,154,5929,9,1,Mon,2015-05-18,2015,5,18,01:05:15
6274,RT @OfficialBBMAs: 😍👓 💕 @MariahCarey is the vision of love 💗 👀 and we've got that 20/20 for #Infinity! http://t.co/403rrKblZL,734,1899,154,5929,746,1,Mon,2015-05-18,2015,5,18,00:51:50
6275,RT @OfficialBBMAs: GIANT group hug and congrats to @onedirection for scoring Top Group/DUO at the #BBMAs! ✨👏 http://t.co/ucJeuH7Ol7,734,1899,154,5929,48019,1,Mon,2015-05-18,2015,5,18,00:33:30
6276,"RT @OfficialBBMAs: Aw!! #Directioners, you gotta love Liam for that one. Congrats to Top Duo/Group @onedirection! http://t.co/Z0H7DYwPqC",734,1899,154,5929,9819,1,Mon,2015-05-18,2015,5,18,00:33:03
6277,"I’m voting for @taylorswift13 for the #BBMAs Chart Achievement Award! You can vote here: http://t.co/90ilFrAhgs Taylor""s music is addictive.",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,00:25:53
6278,RT @OfficialBBMAs: Who's taking it🏡? #BBMAs Chart Achievement Award @IGGYAZALEA @Meghan_Trainor @taylorswift13? Pres by @SamsungMobileUS ht…,734,1899,154,5929,234,1,Mon,2015-05-18,2015,5,18,00:25:13
6279,@OfficialBBMAs @onedirection @zaynmalik Liam was sweet mentioning Zayn in their winning thank you ❤,734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,00:23:41
6280,"RT @OfficialBBMAs: Awe.... @onedirection gave a shoutout to @zaynmalik --- all the feels! Right, Directioners? Always 💛  true 1D love #BBMAs",734,1899,154,5929,3731,1,Mon,2015-05-18,2015,5,18,00:22:48
6281,"#VBillboards Congrats on your billboard award One Direction, so sad seeing you without Zayn though ❤",734,1899,154,5929,0,1,Mon,2015-05-18,2015,5,18,00:22:04
6282,RT @ELLEmagazine: Harry Styles' baby doppelganger has SO much swag: http://t.co/Ep1XwzgUCk http://t.co/q1VUIHAibL,734,1899,154,5929,106,1,Sun,2015-05-17,2015,5,17,11:55:46
6283,RT @MOVIEMEMORlES: FAT AMY APPRECIATION TWEET! @RebelWilson 💜✌️💥 #PitchPerfect2 http://t.co/pnvnCo7j8F,734,1899,154,5929,1874,1,Sun,2015-05-17,2015,5,17,10:02:32
6284,"Saw Pitch Perfect 2 with my Daughter today, loved it and Rebel Wilson as always is brilliant 😃",734,1899,154,5929,0,1,Sun,2015-05-17,2015,5,17,09:36:43
6285,@FOXFOOTBALL @gomvfc @ALeague Congrats on a well deserved win 😃,734,1899,154,5929,0,1,Sun,2015-05-17,2015,5,17,09:35:29
6286,RT @FOXFOOTBALL: FULL TIME! @gomvfc are @ALeague champs for a third time and don't they deserve it. http://t.co/UVjjF7o5IO #ALeagueGF http:…,734,1899,154,5929,85,1,Sun,2015-05-17,2015,5,17,09:34:57
6287,RT @1Dupdategirls: LOVE THIS!! ❤️👏🏼 -H #ProjectNoControl http://t.co/BY64azJow1,734,1899,154,5929,244,1,Sat,2015-05-16,2015,5,16,13:17:03
6288,@theage If Johnny Depp can afford a private jet for his dogs he can afford luxury boarding &amp; should have left them behind in good care!!,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,13:16:27
6289,RT @Larry_Evidences: Louis touching his dagger tattoo http://t.co/9rNnO32tmg,734,1899,154,5929,16,1,Sat,2015-05-16,2015,5,16,11:11:41
6290,"RT @1D_Beards: ""Harry has a new girlfriend"" LOUIS GOT THE DAGGER http://t.co/ZVTx3Y4vsK",734,1899,154,5929,19,1,Sat,2015-05-16,2015,5,16,11:11:22
6291,"@Michael5SOS Take paracetamol, keep warm, drink some tea with lemon or some fresh OJ, and rest when you can, feel better soon ❤",734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,11:05:04
6292,RT @Michael5SOS: don't feel too well today *sniffles*,734,1899,154,5929,46856,1,Sat,2015-05-16,2015,5,16,11:03:36
6293,RT @Michael5SOS: Where I'm spending my time today. #sendhelp http://t.co/xJyLWbqM0R,734,1899,154,5929,45813,1,Sat,2015-05-16,2015,5,16,11:03:19
6294,RT @Ashton5SOS: Went exploring here in Berlin yesterday with cal! 😊🏃 http://t.co/rv427i9Lu1,734,1899,154,5929,43154,1,Sat,2015-05-16,2015,5,16,11:02:38
6295,Heidi my gorgeous doggy 💋❤️ http://t.co/hEWVb3SDPb,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,06:37:21
6296,@Tess_Holliday Thank you for making me confident as a bigger Lady! http://t.co/r3IiN8CcEz,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:54:02
6297,Selfie with my Daughter 💋❤️ http://t.co/LsY7psPsdG,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:36:36
6298,My beautiful girl 💋❤️ http://t.co/WlLFRPmPxm,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:36:18
6299,My stunning Daughter 💋❤️ http://t.co/gSLpRTwub4,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:36:01
6300,Me again! http://t.co/d3gqtvEsQl,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:33:29
6301,My gorgeous Daughter 💋❤️ http://t.co/eb3ZToLvDC,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:32:58
6302,My Princess and gorgeous Daughter 💋❤️ http://t.co/tqQgB0BsTS,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:30:11
6303,And me again! http://t.co/ybKZVOQulJ,734,1899,154,5929,0,1,Sat,2015-05-16,2015,5,16,01:29:39
